ID_Destino,ID_Origen,Aereolinea,ID_Aereolinea
3304,2006,MH,3378
1838,3550,UA,5209
302,1074,3O,9818
1418,1524,A5,1203
1194,1196,FB,1548
2975,1701,TK,4951
1551,1479,V7,20577
4034,3682,9E,3976
3502,3682,AF,137
534,1382,U2,2297
351,507,4U,2548
7447,345,AB,214
2988,1555,UN,5067
1075,344,4U,2548
2974,2992,UR,15814
3316,4120,3K,3021
3386,6360,G5,15837
666,625,RC,881
3298,3316,AK,576
3370,3372,CZ,1767
3386,6359,CZ,1767
353,340,LH,3320
3393,6392,CA,751
3304,3896,AK,576
6493,495,AF,137
886,1074,AT,4248
3074,507,BG,1359
2064,3975,FO,476
2937,2927,SU,130
6430,3368,CA,751
985,4059,KQ,3126
669,1519,FR,4296
2938,2923,R3,1287
3633,4167,G4,35
8961,2180,RG,5368
2999,2997,9W,3000
4115,3876,AA,24
3676,3876,AA,24
1892,3830,AV,515
3722,3849,WN,4547
2931,2988,R3,1287
3589,3645,DL,2009
1216,1212,IB,2822
3393,6434,G5,15837
1701,1682,FG,125
6396,4097,TV,5333
599,488,EI,837
3863,4167,G4,35
1892,2745,AV,515
3930,3577,DL,2009
517,1474,FR,4296
1458,657,FR,4296
1824,5837,AM,321
3406,3830,AA,24
609,490,U2,2297
3462,3728,AA,24
340,1609,LH,3320
3867,3830,AA,24
304,1064,FR,4296
350,1218,4U,2548
1561,2939,IG,3463
3361,3321,JQ,3052
3876,4286,AA,24
1077,1386,AT,4248
1157,1153,LN,3258
737,302,SK,4319
5939,2227,PK,3871
2960,2985,SU,130
469,1130,ZB,220
2908,2993,KC,1006
3462,3878,AA,24
6341,6349,KN,10741
7098,7097,7H,16726
3316,3305,AK,576
813,799,BA,1355
3386,3371,BK,4026
2188,3974,IY,5496
3382,6347,9C,15999
608,3953,BT,333
3406,4110,MU,1758
5915,4242,NF,524
3303,3263,AK,576
3266,3265,MH,3378
1840,3462,AA,24
1701,2170,RJ,4259
1128,3967,MS,2143
3484,3930,DL,2009
7447,478,TCX,4897
3370,8082,HU,2660
6780,302,TK,4951
1551,2188,EK,2183
2985,1452,SU,130
3391,6380,CA,751
3885,3077,CX,1680
3670,3497,AA,24
1819,1824,4O,17885
3077,3322,AY,2350
1871,2564,CM,1889
1851,1824,AM,321
1526,502,BA,1355
603,3797,EI,837
346,1194,LH,3320
3199,3316,MI,4750
1944,3533,3M,20710
3399,3375,3U,4608
1636,1382,U2,2297
6400,4097,TV,5333
3576,3849,AA,24
2176,5934,IR,2922
2821,3576,9V,20004
1489,708,W6,5461
3941,2179,A3,96
3626,3877,DL,2009
5719,3577,AS,439
6387,3383,CZ,1767
3469,3495,UA,5209
4049,3670,AA,24
3373,6744,G5,15837
680,302,K2,2245
3998,591,HV,5039
1489,2960,U6,5234
3462,4019,AA,24
4198,1539,FR,4296
3462,3514,AA,24
3670,1957,AA,24
1551,11051,CX,1680
3542,3752,AA,24
1367,675,K2,2245
478,1227,FR,4296
1208,340,LH,3320
2697,2688,EQ,4863
3289,3903,JT,3290
2072,2170,RJ,4259
146,160,AC,330
3576,3858,AA,24
1488,478,DE,1868
3676,3550,UA,5209
3751,178,AC,330
3486,3714,UA,5209
1435,502,U2,2297
3611,3494,UA,5209
907,799,SA,4305
813,880,BP,683
4328,4327,WF,5439
1524,1382,PK,3871
1064,502,TO,8745
345,1458,AB,214
3484,3858,AF,137
3304,3205,AK,576
2217,2206,PK,3871
4029,1130,UN,5067
5567,5571,LM,3287
3830,1229,AA,24
3135,2997,6E,2850
3576,3469,AA,24
462,737,CA,751
1055,348,AB,214
2397,3992,3K,3021
2207,2206,I6,10955
580,1715,HV,5039
6409,3399,CZ,1767
2985,2279,SU,130
532,647,BM,312
3880,6505,G4,35
3395,3393,3U,4608
1555,3484,AZ,596
1253,1220,IB,2822
3304,3177,MH,3378
160,5527,JV,1434
490,1273,ST,2547
1335,1320,A5,1203
3550,3621,UA,5209
3930,3275,GA,2520
3456,3484,AA,24
535,467,BE,2421
3370,3384,CA,751
671,1590,W6,5461
3406,3205,MU,1758
1825,3830,UA,5209
3714,4129,UA,5209
3751,3644,UA,5209
502,1743,YM,3539
1626,534,LS,3026
3520,3759,AA,24
1251,1218,FR,4296
2933,4029,UN,5067
3484,2789,AA,24
2965,4374,Y7,13088
458,1212,FR,4296
2618,2538,G3,1790
1587,1501,W6,5461
3269,3406,9C,15999
16,737,FI,2835
4367,2988,UN,5067
5442,7,GL,921
2923,3364,R3,1287
2851,2650,LA,3200
3364,4380,CA,751
1128,2089,EO,2293
3143,2194,IX,569
346,629,LG,3329
3131,893,AI,218
3717,3861,FL,1316
711,1212,FR,4296
3878,3542,F9,2468
603,1367,FR,4296
3043,3050,6E,2850
3670,1797,AA,24
1222,492,FR,4296
1486,1613,AB,214
1525,1519,FR,4296
3077,2997,9W,3000
7194,3615,8E,1472
2962,2966,2B,410
3400,2370,CZ,1767
1230,679,DY,3737
6150,2948,HY,5281
2206,2202,I6,10955
3205,4153,VJ,5651
1606,1418,TO,8745
2170,4130,RJ,4259
1961,3361,FJ,879
3394,3393,CA,751
4140,3885,DG,4475
3671,3682,AF,137
2064,2061,SV,4533
2709,2755,AV,515
3774,3664,7H,16726
3697,3660,AA,24
2715,2753,9R,4691
3400,3395,CA,751
3811,3752,AA,24
4028,4167,G4,35
3937,3157,DD,3674
1737,1613,OS,491
636,1200,DY,3737
3670,1842,AA,24
3257,3261,JT,3290
5760,3536,DL,2009
144,133,PD,4021
3394,3316,8L,2942
478,657,FR,4296
3316,1678,LX,4559
3673,507,AA,24
467,535,BE,2421
2948,342,SU,130
1885,3494,UA,5209
3310,3940,SJ,4454
3076,3370,CZ,1767
2715,2749,CM,1889
6039,2621,2Z,1729
507,248,AA,24
2443,2564,G3,1790
2006,3321,JQ,3052
1613,1737,OS,491
3682,3520,AF,137
3857,3722,WN,4547
3369,3370,CZ,1767
2985,4364,SU,130
11051,813,QR,4091
3486,3861,UA,5209
3369,6430,MU,1758
3125,3084,AI,218
2912,2985,AZ,596
3304,2179,AZ,596
4296,3536,DL,2009
4029,4374,S7,4329
1229,657,FR,4296
3266,3267,MH,3378
5952,11051,QR,4091
668,657,FR,4296
3337,6338,SH,10675
4034,3494,UA,5209
2378,3942,7C,2994
340,1452,A3,96
494,1472,FR,4296
3399,2983,CZ,1767
3077,3144,CX,1680
5538,146,AC,330
1551,2988,UN,5067
2206,2188,EK,2183
580,2560,KL,3090
3697,3459,DL,2009
2745,3576,AA,24
3368,3391,CA,751
502,600,EI,837
3992,340,LH,3320
3395,3379,3U,4608
3386,6351,CA,751
548,1538,FR,4296
2983,2910,HY,5281
3678,3448,WN,4547
1800,1824,4O,17885
1386,1216,IB,2822
6248,6243,Q6,753
3817,3728,HA,2688
3830,178,AA,24
1847,1792,AM,321
534,2188,EK,2183
3942,2305,FW,2826
1678,469,LX,4559
1625,1628,SP,4429
2177,2064,ME,3490
1486,337,U2,2297
548,1072,FR,4296
273,1063,3G,595
1200,548,U2,2297
1804,1819,VB,10646
1871,2650,CM,1889
4198,548,FR,4296
1489,1230,W6,5461
3386,3381,JD,6557
1515,582,FR,4296
346,1569,JP,83
1229,585,HV,5039
2992,2975,7R,1469
3395,6392,3U,4608
188,161,AC,330
8247,2624,AD,13983
3391,4120,HO,3081
2642,2650,LA,3200
490,1555,U2,2297
2741,2709,AV,515
3817,3720,AS,439
1128,3977,IY,5496
3670,4072,AA,24
1871,1382,AF,137
348,3998,AB,214
4365,4029,YC,9828
4029,3007,UN,5067
1506,1562,FR,4296
351,1587,OK,1946
664,737,2N,3652
1218,1216,IB,2822
3714,3646,UA,5209
1222,458,FR,4296
1538,1501,FR,4296
340,1529,AZ,596
1613,1423,LX,4559
1850,1852,4O,17885
346,490,BM,312
6390,3077,MU,1758
3395,3397,CA,751
3830,3876,AA,24
4317,1739,JU,19582
1386,5671,AT,4248
1055,502,BA,1355
7065,4021,9K,1629
1701,6089,TK,4951
2983,2993,HY,5281
1562,517,FR,4296
1194,337,U2,2297
1452,1264,A3,96
3797,1764,B6,3029
3797,3722,B6,3029
3514,3484,AA,24
737,599,EI,837
635,636,WF,5439
8414,1562,FR,4296
548,1587,FR,4296
6346,3369,CA,751
2658,2650,LA,3200
1701,1335,TK,4951
517,1227,FR,4296
1840,1804,4O,17885
3386,2264,AE,3392
2884,2899,LI,3251
3777,3728,AS,439
3580,3747,FL,1316
3729,3520,AA,24
3370,4059,CZ,1767
1230,373,FR,4296
1562,1367,FR,4296
1246,1587,OK,1946
1059,1074,AT,4248
2908,2912,KC,1006
2397,2188,5J,1683
5632,959,DT,5133
3256,3242,JT,3290
351,356,W2,18553
3636,3877,FL,1316
1353,2985,AF,137
1470,1455,GQ,1492
6392,3376,CZ,1767
3685,3858,DL,2009
7546,2157,EP,2923
4368,4369,UR,15814
1229,1223,IB,2822
629,345,HR,1769
1990,1989,VT,692
3144,2194,AI,218
1246,340,AC,330
644,1212,DY,3737
1850,1825,4O,17885
490,675,FR,4296
2613,2545,Y8,16725
3849,3747,FL,1316
2745,2851,CM,1889
4359,3645,DL,2009
4317,2940,PC,3926
3759,3484,AA,24
3385,4108,CA,751
3533,1779,B6,3029
3393,3381,CZ,1767
1824,1792,4O,17885
6352,3370,CZ,1767
3992,3322,JL,2987
1579,2985,OK,1946
4029,2912,GY,9620
4091,353,ST,2547
1587,2983,HY,5281
1324,1264,V7,20577
1330,1636,FR,4296
3157,3937,DD,3674
1218,737,DY,3737
535,3956,FR,4296
502,1213,U2,2297
4057,1524,IG,3463
548,415,FR,4296
2397,2399,2P,897
2251,2249,UA,5209
3373,3120,MU,1758
2618,2621,G3,1790
1590,1652,W6,5461
610,608,DX,1954
1460,608,FR,4296
6803,3492,AS,439
3797,1074,AT,4248
1051,371,DE,1868
3375,3384,GS,690
1441,146,PJ,477
2964,3964,SU,130
4384,5727,UA,5209
296,287,UG,5085
2987,2988,UR,15814
1386,488,AF,137
421,438,AF,137
1165,1107,ET,2220
156,90,AC,330
3858,166,DL,2009
337,1354,U2,2297
3881,3515,G4,35
3992,2244,OZ,28
797,804,SA,4305
1847,1852,Y4,5325
737,4317,PC,3926
3577,3502,FL,1316
3339,3370,CZ,1767
3383,580,CZ,1767
523,7447,TCX,4897
3391,3392,CA,751
1587,1657,OK,1946
636,502,DY,3737
1665,2170,RJ,4259
3862,3797,B6,3029
1824,193,AC,330
3722,3682,AF,137
1701,1020,TK,4951
2941,3964,Z6,16120
3817,3536,DL,2009
193,3930,KE,3163
3488,3690,DL,2009
3495,3462,AA,24
6218,6219,MH,3378
3714,3855,UA,5209
629,1626,LG,3329
967,886,E7,2217
2548,2578,AD,13983
3144,3142,9W,3000
1779,193,AC,330
3304,3181,AK,576
1526,1506,FR,4296
3752,1953,AA,24
1460,502,TO,8745
2207,2057,GF,2638
2082,3131,SV,4533
3112,3104,AI,218
580,1657,KL,3090
666,665,SK,4319
1613,344,4U,2548
2276,3399,CI,1756
2034,2042,NZ,345
1561,1418,V7,20577
3486,3458,UA,5209
3395,6343,CA,751
3728,3602,HA,2688
1474,699,FR,4296
2256,2276,CI,1756
3254,3240,JT,3290
3973,2988,A9,2538
3383,3376,CA,751
1824,2688,AM,321
2221,2207,I6,10955
3830,120,AC,330
421,1206,DY,3737
3364,4108,CA,751
302,2985,SU,130
3714,4318,UA,5209
260,276,W3,20976
596,1212,EI,837
3406,3577,DL,2009
16,665,FI,2835
2531,2619,Y8,16725
2856,2821,9V,20004
210,1613,AH,794
3304,580,AF,137
1252,3998,UX,90
3376,4108,CA,751
2381,3364,CA,751
3406,3373,CZ,1767
1706,599,EI,837
2937,2979,R3,1287
2944,3972,WU,13757
1539,1509,FR,4296
507,644,AA,24
469,1230,FR,4296
5908,5903,NF,524
2767,2762,OB,462
3378,11473,GS,690
1804,1807,AM,321
3488,3877,DL,2009
2131,5928,EP,2923
2939,4317,PS,5282
1054,599,EI,837
2960,6149,R3,1287
1173,4059,5H,8576
340,2621,DE,1868
6972,260,W3,20976
6407,6743,CA,751
1848,3550,UA,5209
7447,521,TCX,4897
498,552,BE,2421
3550,3930,KE,3163
345,3364,CA,751
1678,502,U2,2297
1489,1665,U2,2297
1226,548,FR,4296
3364,3077,CA,751
1735,4029,9U,1073
3304,3273,AK,576
4317,347,AB,214
3577,3832,AS,439
664,1230,DY,3737
3682,3754,3M,20710
1335,1280,A5,1203
1509,599,EI,837
1512,340,LH,3320
494,1352,FR,4296
1386,1354,AF,137
1701,1175,TK,4951
3370,6354,CZ,1767
3971,2954,B2,1478
1359,304,FR,4296
4161,901,QC,16415
1435,1273,AF,137
3484,3877,4B,20565
3861,3550,AC,330
6347,6345,9C,15999
3364,6348,CA,751
6143,2992,YC,9828
3472,3682,AF,137
6245,6262,Q6,753
3608,3486,UA,5209
2096,2064,XY,3754
3240,3241,GA,2520
3205,2359,JL,2987
252,248,S9,17099
3576,3751,AA,24
3986,2944,WU,13757
2604,2610,G3,1790
1960,2006,FJ,879
1587,2964,OK,1946
1551,1555,AZ,596
2255,2257,UA,5209
3275,2359,GA,2520
3304,3992,D7,2417
738,708,AY,2350
469,668,FR,4296
2908,4375,DV,4840
3093,3104,9W,3000
345,347,4U,2548
6392,3364,CA,751
4315,491,U2,2297
2944,344,WU,13757
2492,2442,OY,3781
3404,3942,CZ,1767
1855,3747,Y4,5325
465,1056,LS,3026
3406,2370,9C,15999
341,340,LH,3320
3858,3544,DL,2009
492,1745,FR,4296
2179,2954,B2,1478
6356,3370,CZ,1767
644,1638,DY,3737
3393,4145,G5,15837
8076,2962,U6,5234
2276,3390,B7,9082
2082,3304,SV,4533
2762,2641,H2,4737
3097,2997,9W,3000
6426,3878,B6,3029
3364,2188,CA,751
507,813,AA,24
2753,2709,9R,4691
3928,3316,CI,1756
3484,3469,AA,24
1997,3320,NF,524
1665,502,U2,2297
2011,2006,JQ,3052
585,1610,HV,5039
502,4315,TO,8745
4304,1779,OJ,3826
1382,1214,IB,2822
346,2948,LH,3320
3486,3670,AA,24
3395,3392,CA,751
3953,2983,BT,333
1488,580,HV,5039
3161,3177,PG,1422
2207,2222,PK,3871
11051,1524,QR,4091
535,580,KL,3090
4059,3967,UE,3589
532,490,BM,312
1194,1538,W6,5461
3646,3759,DL,2009
3728,3830,UA,5209
1276,548,FR,4296
1321,1335,AF,137
3361,6294,ZL,4178
156,3469,AC,330
669,1606,FR,4296
3390,6387,CZ,1767
3877,478,DE,1868
1613,2988,OS,491
651,636,WF,5439
4029,6166,7R,1469
3682,3473,AF,137
4074,1997,FJ,879
2985,3576,DL,2009
1208,1737,OU,1925
2939,507,BA,1355
3645,3678,DL,2009
901,897,QC,16415
3007,3017,AI,218
3341,3339,AA,24
3370,3199,CZ,1767
1512,1253,FR,4296
3370,8781,CZ,1767
813,804,JE,3393
1612,342,AB,214
3380,7470,EF,2324
2934,3377,JS,998
193,599,AC,330
1657,1252,W6,5461
1382,1551,AF,137
986,988,TM,9541
340,3577,DE,1868
469,1524,BE,2421
1528,1382,AF,137
2985,1074,AT,4248
3378,3372,GS,690
1517,699,FR,4296
737,728,DY,3737
2188,1551,EK,2183
1804,3867,4O,17885
3971,4029,A9,2538
196,4237,HW,2748
1058,1229,IB,2822
6225,3903,JT,3290
193,16,FI,2835
3520,146,AA,24
3379,6365,GS,690
478,596,EI,837
5545,156,8P,3856
1107,897,ET,2220
1842,3550,UA,5209
1961,5869,FJ,879
1489,502,DY,3737
3077,1555,CX,1680
245,891,C8,1750
4090,3316,MI,4750
3373,4302,CZ,1767
1229,2621,UX,90
3370,6401,CZ,1767
2948,2967,7R,1469
2729,2711,9R,4691
3369,4120,HU,2660
4330,2206,IR,2922
492,1678,U2,2297
2997,2194,6E,2850
3722,3830,AA,24
1208,507,AA,24
1506,1526,FR,4296
517,1212,FR,4296
2590,2522,AD,13983
1265,1279,T7,4965
231,238,AH,794
33,156,AC,330
3484,3646,DL,2009
3492,3774,AS,439
469,1701,TK,4951
3830,3622,AA,24
1524,490,BM,312
1208,609,DY,3737
287,1418,BJ,3740
3864,3645,DL,2009
1399,1321,A5,1203
156,176,4N,341
3830,1382,AA,24
3678,3645,DL,2009
3388,4030,3U,4608
5552,1386,AH,794
3858,4292,DL,2009
3877,3678,FL,1316
1538,1056,FR,4296
4007,3533,G4,35
1678,3448,LX,4559
1792,1807,AM,321
8630,6345,GS,690
535,346,U2,2297
2975,2993,7R,1469
4352,2988,UN,5067
1505,548,FR,4296
1229,3998,AZ,596
644,3998,DY,3737
1997,5905,NF,524
304,1251,FR,4296
3093,3930,AI,218
2244,2372,OZ,28
490,1688,TO,8745
1074,1273,3O,9818
2997,3143,9W,3000
3492,3577,AS,439
3244,3243,GA,2520
726,737,SK,4319
3576,3645,AA,24
3387,3393,3U,4608
2568,4092,AD,13983
4008,3697,AA,24
3660,3645,DL,2009
2877,2881,3S,11741
644,3958,DY,3737
1706,629,LG,3329
2964,2993,Y7,13088
668,1562,FR,4296
342,4322,4U,2548
534,469,BE,2421
3364,2985,CA,751
3316,3928,CI,1756
1555,737,DY,3737
3304,4000,AK,576
2179,599,EI,837
193,111,AC,330
2621,2631,AD,13983
3383,3393,CA,751
1225,1553,FR,4296
352,302,LH,3320
4381,5997,JH,13200
3372,3373,CZ,1767
1743,4029,3R,3545
1550,1512,AP,240
3378,3364,CA,751
2958,2979,IOS,2951
2334,2340,JL,2987
2591,2526,AD,13983
37,68,7F,2354
8414,1515,FR,4296
2962,1590,R3,1287
3093,3009,AI,218
1594,1605,6H,2954
3752,4129,AA,24
2279,3322,JL,2987
1382,687,AF,137
5742,3515,G4,35
3940,2359,GA,2520
3602,3456,HA,2688
4111,2985,SU,130
1638,585,HV,5039
3199,6189,VJ,5651
1458,502,TO,8745
1399,231,AH,794
3533,3646,3M,20710
3542,4167,G4,35
1452,3959,W2,18553
3131,3153,6E,2850
1165,1177,WB,4292
517,1222,FR,4296
2564,3797,AA,24
3720,3582,AA,24
478,533,BE,2421
1638,507,AA,24
193,3622,AC,330
478,2207,PK,3871
3566,3673,WN,4547
3383,8876,CA,751
2715,3576,AA,24
1479,3941,A3,96
2276,3275,BR,2091
4029,1203,S7,4329
1489,535,LS,3026
3066,3020,AI,218
4074,5418,IE,4797
1538,490,FR,4296
3670,3825,AA,24
4356,3697,AA,24
1055,535,FR,4296
3533,3751,F9,2468
6505,4292,G4,35
2948,2910,KC,1006
1212,4198,FR,4296
933,923,MD,1066
1218,3941,A3,96
337,1218,DY,3737
2564,2569,AD,13983
3678,3536,DL,2009
5994,2276,GE,5038
2773,4304,PY,4752
2179,273,EY,2222
1452,1678,AB,214
3304,3121,AK,576
1216,351,IB,2822
3399,3364,CA,751
1054,492,FR,4296
3484,3361,AA,24
2927,2937,SU,130
3576,4014,AA,24
3536,3839,DL,2009
7447,353,ST,2547
2433,2397,2P,897
3941,1555,A3,96
2275,3376,GE,5038
893,2988,UN,5067
6399,3364,MU,1758
1408,503,AF,137
3316,3298,AK,576
3494,1218,LH,3320
1253,1251,FR,4296
3533,1892,NK,4687
2638,2543,TE,2418
5738,3520,AA,24
3043,3239,AI,218
1055,492,FR,4296
1688,490,TCX,4897
2988,1852,UN,5067
1335,507,AA,24
3258,3242,JT,3290
2188,951,DT,5133
351,1460,AB,214
970,1107,ET,2220
8417,3364,JD,6557
534,1452,LS,3026
3351,9090,NZ,345
4034,3520,AA,24
3577,3644,AA,24
1638,596,EI,837
2188,3136,6E,2850
1382,3930,AF,137
1198,523,LS,3026
4317,1646,PC,3926
1606,1613,AB,214
3179,3364,CA,751
1225,508,U2,2297
3747,3863,FL,1316
1881,1892,AV,515
3404,6347,9C,15999
1264,302,U2,2297
517,609,SK,4319
3370,6397,CA,751
1561,350,4U,2548
3576,1779,AA,24
344,5673,3O,9818
4033,3370,JD,6557
1324,1278,A5,1203
507,2560,BA,1355
1850,3533,NK,4687
1587,2960,R3,1287
3144,3017,6E,2850
3877,3819,G4,35
1739,3986,W6,5461
2276,3577,BR,2091
5733,4341,F9,2468
1056,339,ST,2547
3331,3322,Q6,753
534,679,W6,5461
3361,6317,ZL,4178
1165,1145,WB,4292
3391,6386,9C,15999
644,635,DY,3737
465,3998,LS,3026
3239,3370,8M,3432
3720,3577,AS,439
1701,1742,TK,4951
1701,346,LH,3320
3670,4017,AA,24
3682,1382,AF,137
737,469,SK,4319
6401,3379,GS,690
469,1200,BE,2421
8414,478,FR,4296
1335,1075,AT,4248
478,599,EI,837
1735,599,9U,1073
3876,5738,AA,24
5665,4162,3G,595
1197,1423,U2,2297
2443,2476,AR,412
1187,507,AA,24
8180,2537,AD,13983
3747,3817,WN,4547
3122,3125,YT,16133
178,73,WS,5416
2131,5931,EP,2923
1053,346,DE,1868
1382,3316,AF,137
478,3998,DE,1868
737,1197,DY,3737
4330,1701,EP,2923
1157,1152,LN,3258
2976,469,T5,5083
2276,4149,GE,5038
3712,3714,UA,5209
668,645,W6,5461
4029,6162,7R,1469
3839,3484,UA,5209
6385,3391,FM,4609
2312,3942,NH,324
73,188,AC,330
382,1701,TK,4951
1739,345,AB,214
2994,3144,6E,2850
3797,3486,AA,24
1246,523,FR,4296
3322,3318,Q6,753
3830,5735,UA,5209
2997,3144,6E,2850
210,1701,AH,794
1166,1165,WB,4292
2365,2378,KE,3163
3685,3697,DL,2009
3382,3372,8L,2942
1452,1423,AB,214
1948,3682,DL,2009
608,1230,FR,4296
657,1553,FR,4296
2006,2042,JQ,3052
679,675,LO,3210
4120,3375,CA,751
2963,2985,SU,130
3533,3630,NK,4687
3863,3494,UA,5209
160,132,7F,2354
4092,2568,AD,13983
2531,4214,AD,13983
609,1489,DY,3737
6974,4206,5J,1683
3388,6342,MU,1758
2576,2578,AD,13983
340,1551,LH,3320
2064,3131,SV,4533
1715,548,TO,8745
11051,3077,CX,1680
3373,2268,GE,5038
644,1524,DY,3737
3995,3997,GL,921
2287,2294,NH,324
3621,3678,FL,1316
1501,1526,AZ,596
2939,340,LH,3320
1382,253,AF,137
2623,2564,G3,1790
2688,3682,DL,2009
6398,3370,CA,751
3390,6392,CA,751
3797,3793,B6,3029
4147,5969,AS,439
514,1715,LS,3026
1074,1064,AT,4248
2072,2176,FG,125
9828,907,P0,4066
3849,3806,FL,1316
2935,4078,S7,4329
2927,2933,S7,4329
3043,2997,6E,2850
3682,3671,AF,137
534,345,LH,3320
6356,4030,MU,1758
1633,4091,NT,1539
2426,4206,5J,1683
1852,1909,AM,321
1386,1435,AF,137
6803,3610,AS,439
3820,3747,FL,1316
2456,2442,AR,412
1103,629,LG,3329
351,3959,LT,19610
3722,3697,AA,24
2526,2537,AD,13983
1904,193,CU,1936
2206,5941,PK,3871
2948,8774,U6,5234
1335,1330,A5,1203
1230,502,BA,1355
1633,1634,SP,4429
737,746,2N,3652
1678,1130,4T,1401
1926,1779,KX,1682
4330,5952,EP,2923
3877,3864,WN,4547
3670,3718,AA,24
490,465,U2,2297
3382,8845,MU,1758
3650,3858,DL,2009
3877,4083,G4,35
3830,4072,AA,24
2207,2082,NL,4311
1264,3998,IB,2822
410,345,AB,214
1354,596,EI,837
3641,3682,AF,137
3682,1863,DL,2009
2121,2134,EP,2923
737,715,2N,3652
3858,3797,DL,2009
2958,4029,IOS,2951
3387,3316,TR,4936
3316,3395,CA,751
1852,1839,VB,10646
1230,599,EI,837
3959,1367,FR,4296
3942,3205,VN,5309
73,178,WS,5416
2851,2895,7I,18944
345,1688,AB,214
3830,302,SN,1531
1682,1685,TK,4951
3376,6386,3U,4608
1760,3570,DL,2009
3376,3406,CZ,1767
2545,3988,G3,1790
3729,3858,DL,2009
3806,3747,FL,1316
548,1213,FR,4296
3660,3462,WN,4547
3536,1804,DL,2009
1198,669,FR,4296
3697,3722,AA,24
2082,2194,SV,4533
3940,3901,GA,2520
1202,1200,OU,1925
3469,3710,UA,5209
2528,2570,AD,13983
2555,2618,G3,1790
548,657,FR,4296
2997,4330,IR,2922
1183,1180,KQ,3126
1741,1613,OS,491
2531,2545,AF,137
6138,4029,UN,5067
3370,4109,CA,751
679,1665,LO,3210
351,1051,AB,214
3484,1785,Y4,5325
248,4059,KQ,3126
273,11051,QR,4091
3646,3533,3M,20710
3748,3751,UA,5209
636,4345,WF,5439
3751,146,AC,330
3797,644,DY,3737
2188,5952,FZ,14485
1606,351,KM,242
2739,2729,LA,3200
342,1706,TK,4951
3876,3745,AA,24
3931,3304,AK,576
1206,1555,OU,1925
3484,1835,Y4,5325
1941,3682,DL,2009
6380,3391,CA,751
3469,346,LH,3320
248,1128,MS,2143
3370,6381,CZ,1767
3408,3308,FY,2353
4033,3389,8L,2942
3502,3660,FL,1316
498,580,SI,4438
1382,3376,AF,137
1107,246,ET,2220
238,221,AH,794
2359,2341,JL,2987
3714,3494,UA,5209
146,1665,AC,330
3576,3714,AA,24
3372,3382,8L,2942
644,3533,DY,3737
3376,3382,8L,2942
3143,2191,IX,569
3364,1524,CA,751
3704,3690,K5,10765
3876,2895,AA,24
3878,3717,DL,2009
2188,2167,EP,2923
3388,3930,MU,1758
3751,3676,F9,2468
6319,6281,Q6,753
1953,1909,CU,1936
1657,1486,RO,5179
507,1194,AA,24
523,3953,FR,4296
552,1626,BE,2421
3885,3942,JL,2987
273,2188,EK,2183
1819,1804,VB,10646
1264,1335,A5,1203
1246,1638,S4,4304
608,1352,FR,4296
3830,1885,UA,5209
1735,340,9U,1073
1489,1555,AZ,596
2709,2729,9R,4691
3361,3320,AA,24
3858,3576,AA,24
2545,2531,G3,1790
6387,3369,CZ,1767
2621,6036,AD,13983
3752,3759,AA,24
5917,4242,NF,524
4008,3682,9E,3976
3959,1474,FR,4296
2397,4201,5J,1683
1386,1200,TO,8745
1824,1825,4O,17885
2513,2488,8R,5188
4043,3670,AA,24
1613,1509,AP,240
3237,3213,W9,970
1678,4059,LH,3320
2709,3988,AR,412
73,126,AC,330
349,629,LG,3329
2307,2276,CI,1756
1218,1561,IB,2822
1367,1218,FR,4296
2948,2908,KC,1006
2650,1760,LA,3200
3156,6183,Q2,13108
3626,1852,AM,321
3576,2881,AA,24
609,1386,DY,3737
2935,4029,S7,4329
2618,2638,G3,1790
1321,1435,V7,20577
287,340,LH,3320
669,1458,FR,4296
3731,3577,AA,24
2899,3876,AA,24
1587,1452,OK,1946
344,1054,4U,2548
1682,1688,TK,4951
3144,3157,FD,4947
1229,1489,FR,4296
3406,6346,HO,3081
1652,373,W6,5461
596,469,EI,837
4353,2985,SU,130
3645,3524,NK,4687
4007,3830,UA,5209
193,2650,AC,330
4144,3390,BK,4026
3690,3484,AA,24
1512,302,SN,1531
507,797,AA,24
491,468,FR,4296
352,1509,4U,2548
1080,1386,AT,4248
603,502,FR,4296
2638,2531,JJ,4867
1820,1824,AM,321
1792,1825,AM,321
3682,3685,AF,137
346,1075,AT,4248
3320,6289,QF,4089
1270,495,AF,137
1555,3973,AZ,596
6289,4217,QF,4089
3931,3177,PG,1422
492,1354,U2,2297
1458,350,DE,1868
3375,3395,3U,4608
1382,3488,AF,137
535,1229,U2,2297
3948,3751,UA,5209
521,1382,AF,137
1486,351,AB,214
345,1216,4U,2548
2384,2268,AE,3392
3408,3273,FY,2353
1175,4059,KQ,3126
1657,1659,AZ,596
2560,2599,G3,1790
1005,1016,ET,2220
3751,3621,FL,1316
1606,1222,FR,4296
2170,5952,RJ,4259
502,1452,TO,8745
3627,3878,WN,4547
3364,3384,CA,751
1165,273,WB,4292
4021,3858,DL,2009
1538,287,TU,4870
125,73,AC,330
1509,1218,IB,2822
1948,3849,UP,1403
4256,3670,AA,24
3682,3653,AF,137
3043,6173,6E,2850
3406,2006,CA,751
3383,6393,CZ,1767
1194,340,FB,1548
3697,3486,DL,2009
3930,3361,KE,3163
1044,1107,ET,2220
6753,4317,PC,3926
6399,3370,CA,751
